Customer,Business Unit,Server,Product,Client,Policy,Group,Job Type,Job,Status,Vendor Status,Job ID,Size,Size Scanned,Size Transferred,KB/Sec,Nbr Files,Start Date,End Date,Expiration Date,Backup Day
Trane Technologies,Undefined,igrsnmnwh001.ad.corp.global,Veritas NetBackup,laxeu37d-bu1,laxeu37d-bu1,,Differential Incr Backup,/u10,Success,0,1642893,0.000032768,,,0.340425532,0,"Oct 6, 2024 8:00:06 PM","Oct 6, 2024 8:01:40 PM","Nov 6, 2024 7:01:36 PM",06-Oct-2024
Trane Technologies,Undefined,igrsnmnwh001.ad.corp.global,Veritas NetBackup,laxeu37d-bu1,laxeu37d-bu1,,Differential Incr Backup,/u10,Success,0,1643091,0.000032768,,,0.288288288,0,"Oct 7, 2024 8:00:07 PM","Oct 7, 2024 8:01:58 PM","Nov 7, 2024 7:01:53 PM",07-Oct-2024
Trane Technologies,Undefined,igrsnmnwh001.ad.corp.global,Veritas NetBackup,laxeu37d-bu1,laxeu37d-bu1,,Differential Incr Backup,/u10,Success,0,1643276,0.000032768,,,0.285714286,0,"Oct 8, 2024 8:00:06 PM","Oct 8, 2024 8:01:58 PM","Nov 8, 2024 7:01:52 PM",08-Oct-2024
Trane Technologies,Undefined,igrsnmnwh001.ad.corp.global,Veritas NetBackup,laxeu37d-bu1,laxeu37d-bu1,,Differential Incr Backup,/u20,Success,0,1642108,0.000032768,,,0.340425532,0,"Oct 1, 2024 8:00:06 PM","Oct 1, 2024 8:01:40 PM","Nov 1, 2024 8:01:36 PM",01-Oct-2024
Trane Technologies,Undefined,igrsnmnwh001.ad.corp.global,Veritas NetBackup,laxeu37d-bu1,laxeu37d-bu1,,Differential Incr Backup,/u20,Success,0,1642262,0.000032768,,,0.340425532,0,"Oct 2, 2024 8:00:06 PM","Oct 2, 2024 8:01:40 PM","Nov 2, 2024 8:01:36 PM",02-Oct-2024
Trane Technologies,Undefined,igrsnmnwh001.ad.corp.global,Veritas NetBackup,laxeu37d-bu1,laxeu37d-bu1,,Differential Incr Backup,/u20,Success,0,1642590,0.000032768,,,0.340425532,0,"Oct 4, 2024 8:00:06 PM","Oct 4, 2024 8:01:40 PM","Nov 4, 2024 7:01:36 PM",04-Oct-2024
Trane Technologies,Undefined,igrsnmnwh001.ad.corp.global,Veritas NetBackup,laxeu37d-bu1,laxeu37d-bu1,,Differential Incr Backup,/u20,Success,0,1642742,0.000032768,,,0.333333333,0,"Oct 5, 2024 8:00:06 PM","Oct 5, 2024 8:01:42 PM","Nov 5, 2024 7:01:37 PM",05-Oct-2024
Trane Technologies,Undefined,igrsnmnwh001.ad.corp.global,Veritas NetBackup,laxeu37d-bu1,laxeu37d-bu1,,Differential Incr Backup,/u20,Success,0,1642894,0.000032768,,,0.333333333,0,"Oct 6, 2024 8:00:06 PM","Oct 6, 2024 8:01:42 PM","Nov 6, 2024 7:01:37 PM",06-Oct-2024
Trane Technologies,Undefined,igrsnmnwh001.ad.corp.global,Veritas NetBackup,laxeu37d-bu1,laxeu37d-bu1,,Differential Incr Backup,/u20,Success,0,1643092,0.000032768,,,0.283185841,0,"Oct 7, 2024 8:00:07 PM","Oct 7, 2024 8:02:00 PM","Nov 7, 2024 7:01:54 PM",07-Oct-2024
Trane Technologies,Undefined,igrsnmnwh001.ad.corp.global,Veritas NetBackup,laxeu37d-bu1,laxeu37d-bu1,,Differential Incr Backup,/u20,Success,0,1643277,0.000032768,,,0.285714286,0,"Oct 8, 2024 8:00:06 PM","Oct 8, 2024 8:01:58 PM","Nov 8, 2024 7:01:53 PM",08-Oct-2024
Trane Technologies,Undefined,igrsnmnwh001.ad.corp.global,Veritas NetBackup,laxeu37d-bu1,laxeu37d-bu1,,Differential Incr Backup,/u30,Success,0,1642109,0.000032768,,,0.333333333,0,"Oct 1, 2024 8:00:06 PM","Oct 1, 2024 8:01:42 PM","Nov 1, 2024 8:01:37 PM",01-Oct-2024
Trane Technologies,Undefined,igrsnmnwh001.ad.corp.global,Veritas NetBackup,laxeu37d-bu1,laxeu37d-bu1,,Differential Incr Backup,/u30,Success,0,1642263,0.000032768,,,0.333333333,0,"Oct 2, 2024 8:00:06 PM","Oct 2, 2024 8:01:42 PM","Nov 2, 2024 8:01:37 PM",02-Oct-2024
Trane Technologies,Undefined,igrsnmnwh001.ad.corp.global,Veritas NetBackup,laxeu37d-bu1,laxeu37d-bu1,,Differential Incr Backup,/u30,Success,0,1642591,0.000032768,,,0.32,0,"Oct 4, 2024 8:00:06 PM","Oct 4, 2024 8:01:46 PM","Nov 4, 2024 7:01:38 PM",04-Oct-2024
Trane Technologies,Undefined,igrsnmnwh001.ad.corp.global,Veritas NetBackup,laxeu37d-bu1,laxeu37d-bu1,,Differential Incr Backup,/u30,Success,0,1642743,0.000032768,,,0.32,0,"Oct 5, 2024 8:00:06 PM","Oct 5, 2024 8:01:46 PM","Nov 5, 2024 7:01:38 PM",05-Oct-2024
Trane Technologies,Undefined,igrsnmnwh001.ad.corp.global,Veritas NetBackup,laxeu37d-bu1,laxeu37d-bu1,,Differential Incr Backup,/u30,Success,0,1642895,0.000032768,,,0.326530612,0,"Oct 6, 2024 8:00:06 PM","Oct 6, 2024 8:01:44 PM","Nov 6, 2024 7:01:38 PM",06-Oct-2024
Trane Technologies,Undefined,igrsnmnwh001.ad.corp.global,Veritas NetBackup,laxeu37d-bu1,laxeu37d-bu1,,Differential Incr Backup,/u30,Success,0,1643093,0.000032768,,,0.283185841,0,"Oct 7, 2024 8:00:07 PM","Oct 7, 2024 8:02:00 PM","Nov 7, 2024 7:01:55 PM",07-Oct-2024
Trane Technologies,Undefined,igrsnmnwh001.ad.corp.global,Veritas NetBackup,laxeu37d-bu1,laxeu37d-bu1,,Differential Incr Backup,/u30,Success,0,1643278,0.000032768,,,0.285714286,0,"Oct 8, 2024 8:00:06 PM","Oct 8, 2024 8:01:58 PM","Nov 8, 2024 7:01:54 PM",08-Oct-2024
Trane Technologies,Undefined,igrsnmnwh001.ad.corp.global,Veritas NetBackup,laxeu37d-bu1,laxeu37d-bu1,,Differential Incr Backup,/uo1,Success,0,1642110,0.000032768,,,0.333333333,0,"Oct 1, 2024 8:00:06 PM","Oct 1, 2024 8:01:42 PM","Nov 1, 2024 8:01:38 PM",01-Oct-2024
Trane Technologies,Undefined,igrsnmnwh001.ad.corp.global,Veritas NetBackup,laxeu37d-bu1,laxeu37d-bu1,,Differential Incr Backup,/uo1,Success,0,1642264,0.000032768,,,0.333333333,0,"Oct 2, 2024 8:00:06 PM","Oct 2, 2024 8:01:42 PM","Nov 2, 2024 8:01:38 PM",02-Oct-2024
Trane Technologies,Undefined,igrsnmnwh001.ad.corp.global,Veritas NetBackup,laxeu37d-bu1,laxeu37d-bu1,,Differential Incr Backup,/uo1,Success,0,1642592,0.000032768,,,0.32,0,"Oct 4, 2024 8:00:06 PM","Oct 4, 2024 8:01:46 PM","Nov 4, 2024 7:01:39 PM",04-Oct-2024
Trane Technologies,Undefined,igrsnmnwh001.ad.corp.global,Veritas NetBackup,laxeu37d-bu1,laxeu37d-bu1,,Differential Incr Backup,/uo1,Success,0,1642744,0.000032768,,,0.32,0,"Oct 5, 2024 8:00:06 PM","Oct 5, 2024 8:01:46 PM","Nov 5, 2024 7:01:39 PM",05-Oct-2024
Trane Technologies,Undefined,igrsnmnwh001.ad.corp.global,Veritas NetBackup,laxeu37d-bu1,laxeu37d-bu1,,Differential Incr Backup,/uo1,Success,0,1642896,0.000032768,,,0.31372549,0,"Oct 6, 2024 8:00:06 PM","Oct 6, 2024 8:01:48 PM","Nov 6, 2024 7:01:40 PM",06-Oct-2024
Trane Technologies,Undefined,igrsnmnwh001.ad.corp.global,Veritas NetBackup,laxeu37d-bu1,laxeu37d-bu1,,Differential Incr Backup,/uo1,Success,0,1643094,0.000032768,,,0.283185841,0,"Oct 7, 2024 8:00:07 PM","Oct 7, 2024 8:02:00 PM","Nov 7, 2024 7:01:56 PM",07-Oct-2024
Trane Technologies,Undefined,igrsnmnwh001.ad.corp.global,Veritas NetBackup,laxeu37d-bu1,laxeu37d-bu1,,Differential Incr Backup,/uo1,Success,0,1643279,0.000032768,,,0.280701754,0,"Oct 8, 2024 8:00:06 PM","Oct 8, 2024 8:02:00 PM","Nov 8, 2024 7:01:55 PM",08-Oct-2024
Trane Technologies,Undefined,igrsnmnwh001.ad.corp.global,Veritas NetBackup,laxeu37d-bu1,laxeu37d-bu1,,Differential Incr Backup,/upg,Success,0,1642111,0.000032768,,,0.326530612,0,"Oct 1, 2024 8:00:06 PM","Oct 1, 2024 8:01:44 PM","Nov 1, 2024 8:01:40 PM",01-Oct-2024
Trane Technologies,Undefined,igrsnmnwh001.ad.corp.global,Veritas NetBackup,laxeu37d-bu1,laxeu37d-bu1,,Differential Incr Backup,/upg,Success,0,1642265,0.000032768,,,0.31372549,0,"Oct 2, 2024 8:00:06 PM","Oct 2, 2024 8:01:48 PM","Nov 2, 2024 8:01:40 PM",02-Oct-2024
Trane Technologies,Undefined,igrsnmnwh001.ad.corp.global,Veritas NetBackup,laxeu37d-bu1,laxeu37d-bu1,,Differential Incr Backup,/upg,Success,0,1642593,0.000032768,,,0.31372549,0,"Oct 4, 2024 8:00:06 PM","Oct 4, 2024 8:01:48 PM","Nov 4, 2024 7:01:40 PM",04-Oct-2024
Trane Technologies,Undefined,igrsnmnwh001.ad.corp.global,Veritas NetBackup,laxeu37d-bu1,laxeu37d-bu1,,Differential Incr Backup,/upg,Success,0,1642745,0.000032768,,,0.31372549,0,"Oct 5, 2024 8:00:06 PM","Oct 5, 2024 8:01:48 PM","Nov 5, 2024 7:01:40 PM",05-Oct-2024
Trane Technologies,Undefined,igrsnmnwh001.ad.corp.global,Veritas NetBackup,laxeu37d-bu1,laxeu37d-bu1,,Differential Incr Backup,/upg,Success,0,1642897,0.000032768,,,0.31372549,0,"Oct 6, 2024 8:00:06 PM","Oct 6, 2024 8:01:48 PM","Nov 6, 2024 7:01:41 PM",06-Oct-2024
Trane Technologies,Undefined,igrsnmnwh001.ad.corp.global,Veritas NetBackup,laxeu37d-bu1,laxeu37d-bu1,,Differential Incr Backup,/upg,Success,0,1643095,0.000032768,,,0.27826087,0,"Oct 7, 2024 8:00:07 PM","Oct 7, 2024 8:02:02 PM","Nov 7, 2024 7:01:57 PM",07-Oct-2024
Trane Technologies,Undefined,igrsnmnwh001.ad.corp.global,Veritas NetBackup,laxeu37d-bu1,laxeu37d-bu1,,Differential Incr Backup,/upg,Success,0,1643280,0.000032768,,,0.280701754,0,"Oct 8, 2024 8:00:06 PM","Oct 8, 2024 8:02:00 PM","Nov 8, 2024 7:01:56 PM",08-Oct-2024
Trane Technologies,Undefined,igrsnmnwh001.ad.corp.global,Veritas NetBackup,laxeu37d-bu1,laxeu37d-bu1,,Differential Incr Backup,/usr,Success,0,1642112,0.004390912,,,42.88,33,"Oct 1, 2024 8:00:06 PM","Oct 1, 2024 8:01:46 PM","Nov 1, 2024 8:01:41 PM",01-Oct-2024
Trane Technologies,Undefined,igrsnmnwh001.ad.corp.global,Veritas NetBackup,laxeu37d-bu1,laxeu37d-bu1,,Differential Incr Backup,/usr,Success,0,1642266,0.004489216,,,42.98039216,33,"Oct 2, 2024 8:00:06 PM","Oct 2, 2024 8:01:48 PM","Nov 2, 2024 8:01:41 PM",02-Oct-2024
Trane Technologies,Undefined,igrsnmnwh001.ad.corp.global,Veritas NetBackup,laxeu37d-bu1,laxeu37d-bu1,,Differential Incr Backup,/usr,Success,0,1642594,0.004489216,,,42.98039216,33,"Oct 4, 2024 8:00:06 PM","Oct 4, 2024 8:01:48 PM","Nov 4, 2024 7:01:41 PM",04-Oct-2024
Trane Technologies,Undefined,igrsnmnwh001.ad.corp.global,Veritas NetBackup,laxeu37d-bu1,laxeu37d-bu1,,Differential Incr Backup,/usr,Success,0,1642746,0.004489216,,,42.98039216,33,"Oct 5, 2024 8:00:06 PM","Oct 5, 2024 8:01:48 PM","Nov 5, 2024 7:01:41 PM",05-Oct-2024
Trane Technologies,Undefined,igrsnmnwh001.ad.corp.global,Veritas NetBackup,laxeu37d-bu1,laxeu37d-bu1,,Differential Incr Backup,/usr,Success,0,1642898,0.004456448,,,42.66666667,33,"Oct 6, 2024 8:00:06 PM","Oct 6, 2024 8:01:48 PM","Nov 6, 2024 7:01:42 PM",06-Oct-2024
Trane Technologies,Undefined,igrsnmnwh001.ad.corp.global,Veritas NetBackup,laxeu37d-bu1,laxeu37d-bu1,,Differential Incr Backup,/usr,Success,0,1643096,0.004390912,,,37.28695652,33,"Oct 7, 2024 8:00:07 PM","Oct 7, 2024 8:02:02 PM","Nov 7, 2024 7:01:58 PM",07-Oct-2024
Trane Technologies,Undefined,igrsnmnwh001.ad.corp.global,Veritas NetBackup,laxeu37d-bu1,laxeu37d-bu1,,Differential Incr Backup,/usr,Success,0,1643281,0.004390912,,,36.33898305,33,"Oct 8, 2024 8:00:06 PM","Oct 8, 2024 8:02:04 PM","Nov 8, 2024 7:01:58 PM",08-Oct-2024
Trane Technologies,Undefined,igrsnmnwh001.ad.corp.global,Veritas NetBackup,laxeu37d-bu1,laxeu37d-bu1,,Differential Incr Backup,/var,Success,0,1642113,0.232914944,,,2106.074074,111,"Oct 1, 2024 8:00:06 PM","Oct 1, 2024 8:01:54 PM","Nov 1, 2024 8:01:42 PM",01-Oct-2024
Trane Technologies,Undefined,igrsnmnwh001.ad.corp.global,Veritas NetBackup,laxeu37d-bu1,laxeu37d-bu1,,Differential Incr Backup,/var,Success,0,1642267,0.2342912,,,2118.518519,111,"Oct 2, 2024 8:00:06 PM","Oct 2, 2024 8:01:54 PM","Nov 2, 2024 8:01:42 PM",02-Oct-2024
Trane Technologies,Undefined,igrsnmnwh001.ad.corp.global,Veritas NetBackup,laxeu37d-bu1,laxeu37d-bu1,,Differential Incr Backup,/var,Success,0,1642595,0.244580352,,,2211.555556,112,"Oct 4, 2024 8:00:06 PM","Oct 4, 2024 8:01:54 PM","Nov 4, 2024 7:01:42 PM",04-Oct-2024
Trane Technologies,Undefined,igrsnmnwh001.ad.corp.global,Veritas NetBackup,laxeu37d-bu1,laxeu37d-bu1,,Differential Incr Backup,/var,Success,0,1642747,0.248643584,,,2248.296296,101,"Oct 5, 2024 8:00:06 PM","Oct 5, 2024 8:01:54 PM","Nov 5, 2024 7:01:42 PM",05-Oct-2024
Trane Technologies,Undefined,igrsnmnwh001.ad.corp.global,Veritas NetBackup,laxeu37d-bu1,laxeu37d-bu1,,Differential Incr Backup,/var,Success,0,1642899,0.248152064,,,2203.054545,111,"Oct 6, 2024 8:00:06 PM","Oct 6, 2024 8:01:56 PM","Nov 6, 2024 7:01:43 PM",06-Oct-2024
Trane Technologies,Undefined,igrsnmnwh001.ad.corp.global,Veritas NetBackup,laxeu37d-bu1,laxeu37d-bu1,,Differential Incr Backup,/var,Success,0,1643097,0.232390656,,,1845.073171,104,"Oct 7, 2024 8:00:07 PM","Oct 7, 2024 8:02:10 PM","Nov 7, 2024 7:01:59 PM",07-Oct-2024
Trane Technologies,Undefined,igrsnmnwh001.ad.corp.global,Veritas NetBackup,laxeu37d-bu1,laxeu37d-bu1,,Differential Incr Backup,/var,Success,0,1643282,0.233373696,,,1808.761905,111,"Oct 8, 2024 8:00:06 PM","Oct 8, 2024 8:02:12 PM","Nov 8, 2024 7:01:59 PM",08-Oct-2024
Trane Technologies,Undefined,igrsnmnwh001.ad.corp.global,Veritas NetBackup,laxeu37d-bu1,laxeu37d-bu1,,Differential Incr Backup,/w01,Success,0,1642114,0.000032768,,,0.31372549,0,"Oct 1, 2024 8:00:06 PM","Oct 1, 2024 8:01:48 PM","Nov 1, 2024 8:01:43 PM",01-Oct-2024
Trane Technologies,Undefined,igrsnmnwh001.ad.corp.global,Veritas NetBackup,laxeu37d-bu1,laxeu37d-bu1,,Differential Incr Backup,/w01,Success,0,1642268,0.000032768,,,0.31372549,0,"Oct 2, 2024 8:00:06 PM","Oct 2, 2024 8:01:48 PM","Nov 2, 2024 8:01:43 PM",02-Oct-2024
Trane Technologies,Undefined,igrsnmnwh001.ad.corp.global,Veritas NetBackup,laxeu37d-bu1,laxeu37d-bu1,,Differential Incr Backup,/w01,Success,0,1642596,0.000032768,,,0.31372549,0,"Oct 4, 2024 8:00:06 PM","Oct 4, 2024 8:01:48 PM","Nov 4, 2024 7:01:43 PM",04-Oct-2024
Trane Technologies,Undefined,igrsnmnwh001.ad.corp.global,Veritas NetBackup,laxeu37d-bu1,laxeu37d-bu1,,Differential Incr Backup,/w01,Success,0,1642748,0.000032768,,,0.31372549,0,"Oct 5, 2024 8:00:06 PM","Oct 5, 2024 8:01:48 PM","Nov 5, 2024 7:01:43 PM",05-Oct-2024
Trane Technologies,Undefined,igrsnmnwh001.ad.corp.global,Veritas NetBackup,laxeu37d-bu1,laxeu37d-bu1,,Differential Incr Backup,/w01,Success,0,1642900,0.000032768,,,0.307692308,0,"Oct 6, 2024 8:00:06 PM","Oct 6, 2024 8:01:50 PM","Nov 6, 2024 7:01:44 PM",06-Oct-2024
Trane Technologies,Undefined,igrsnmnwh001.ad.corp.global,Veritas NetBackup,laxeu37d-bu1,laxeu37d-bu1,,Differential Incr Backup,/w01,Success,0,1643098,0.000032768,,,0.268907563,0,"Oct 7, 2024 8:00:07 PM","Oct 7, 2024 8:02:06 PM","Nov 7, 2024 7:02:00 PM",07-Oct-2024
Trane Technologies,Undefined,igrsnmnwh001.ad.corp.global,Veritas NetBackup,laxeu37d-bu1,laxeu37d-bu1,,Differential Incr Backup,/w01,Success,0,1643283,0.000032768,,,0.266666667,0,"Oct 8, 2024 8:00:06 PM","Oct 8, 2024 8:02:06 PM","Nov 8, 2024 7:02:00 PM",08-Oct-2024
Trane Technologies,Undefined,igrsnmnwh001.ad.corp.global,Veritas NetBackup,laxeu37d-bu1,laxeu37d-bu1,,Differential Incr Backup,/wklax,Success,0,1642115,0.000032768,,,0.307692308,0,"Oct 1, 2024 8:00:06 PM","Oct 1, 2024 8:01:50 PM","Nov 1, 2024 8:01:44 PM",01-Oct-2024
Trane Technologies,Undefined,igrsnmnwh001.ad.corp.global,Veritas NetBackup,laxeu37d-bu1,laxeu37d-bu1,,Differential Incr Backup,/wklax,Success,0,1642272,0.000032768,,,0.301886792,0,"Oct 2, 2024 8:00:06 PM","Oct 2, 2024 8:01:52 PM","Nov 2, 2024 8:01:47 PM",02-Oct-2024
Trane Technologies,Undefined,igrsnmnwh001.ad.corp.global,Veritas NetBackup,laxeu37d-bu1,laxeu37d-bu1,,Differential Incr Backup,/wklax,Success,0,1642597,0.000032768,,,0.31372549,0,"Oct 4, 2024 8:00:06 PM","Oct 4, 2024 8:01:48 PM","Nov 4, 2024 7:01:44 PM",04-Oct-2024
Trane Technologies,Undefined,igrsnmnwh001.ad.corp.global,Veritas NetBackup,laxeu37d-bu1,laxeu37d-bu1,,Differential Incr Backup,/wklax,Success,0,1642749,0.000032768,,,0.31372549,0,"Oct 5, 2024 8:00:06 PM","Oct 5, 2024 8:01:48 PM","Nov 5, 2024 7:01:44 PM",05-Oct-2024
Trane Technologies,Undefined,igrsnmnwh001.ad.corp.global,Veritas NetBackup,laxeu37d-bu1,laxeu37d-bu1,,Differential Incr Backup,/wklax,Success,0,1642901,0.000032768,,,0.307692308,0,"Oct 6, 2024 8:00:06 PM","Oct 6, 2024 8:01:50 PM","Nov 6, 2024 7:01:45 PM",06-Oct-2024
Trane Technologies,Undefined,igrsnmnwh001.ad.corp.global,Veritas NetBackup,laxeu37d-bu1,laxeu37d-bu1,,Differential Incr Backup,/wklax,Success,0,1643099,0.000032768,,,0.268907563,0,"Oct 7, 2024 8:00:07 PM","Oct 7, 2024 8:02:06 PM","Nov 7, 2024 7:02:01 PM",07-Oct-2024
Trane Technologies,Undefined,igrsnmnwh001.ad.corp.global,Veritas NetBackup,laxeu37d-bu1,laxeu37d-bu1,,Differential Incr Backup,/wklax,Success,0,1643284,0.000032768,,,0.266666667,0,"Oct 8, 2024 8:00:06 PM","Oct 8, 2024 8:02:06 PM","Nov 8, 2024 7:02:01 PM",08-Oct-2024
Trane Technologies,Undefined,igrsnmnwh001.ad.corp.global,Veritas NetBackup,laxeu37d-bu1,laxeu37d-bu1,,Differential Incr Backup,/wkpbl,Success,0,1642116,0.000032768,,,0.307692308,0,"Oct 1, 2024 8:00:06 PM","Oct 1, 2024 8:01:50 PM","Nov 1, 2024 8:01:45 PM",01-Oct-2024
Trane Technologies,Undefined,igrsnmnwh001.ad.corp.global,Veritas NetBackup,laxeu37d-bu1,laxeu37d-bu1,,Differential Incr Backup,/wkpbl,Success,0,1642270,0.000032768,,,0.307692308,0,"Oct 2, 2024 8:00:06 PM","Oct 2, 2024 8:01:50 PM","Nov 2, 2024 8:01:45 PM",02-Oct-2024
Trane Technologies,Undefined,igrsnmnwh001.ad.corp.global,Veritas NetBackup,laxeu37d-bu1,laxeu37d-bu1,,Differential Incr Backup,/wkpbl,Success,0,1642598,0.000032768,,,0.307692308,0,"Oct 4, 2024 8:00:06 PM","Oct 4, 2024 8:01:50 PM","Nov 4, 2024 7:01:45 PM",04-Oct-2024
Trane Technologies,Undefined,igrsnmnwh001.ad.corp.global,Veritas NetBackup,laxeu37d-bu1,laxeu37d-bu1,,Differential Incr Backup,/wkpbl,Success,0,1642750,0.000032768,,,0.307692308,0,"Oct 5, 2024 8:00:06 PM","Oct 5, 2024 8:01:50 PM","Nov 5, 2024 7:01:45 PM",05-Oct-2024
Trane Technologies,Undefined,igrsnmnwh001.ad.corp.global,Veritas NetBackup,laxeu37d-bu1,laxeu37d-bu1,,Differential Incr Backup,/wkpbl,Success,0,1642902,0.000032768,,,0.307692308,0,"Oct 6, 2024 8:00:06 PM","Oct 6, 2024 8:01:50 PM","Nov 6, 2024 7:01:46 PM",06-Oct-2024
Trane Technologies,Undefined,igrsnmnwh001.ad.corp.global,Veritas NetBackup,laxeu37d-bu1,laxeu37d-bu1,,Differential Incr Backup,/wkpbl,Success,0,1643100,0.000032768,,,0.26446281,0,"Oct 7, 2024 8:00:07 PM","Oct 7, 2024 8:02:08 PM","Nov 7, 2024 7:02:02 PM",07-Oct-2024
Trane Technologies,Undefined,igrsnmnwh001.ad.corp.global,Veritas NetBackup,laxeu37d-bu1,laxeu37d-bu1,,Differential Incr Backup,/wkpbl,Success,0,1643285,0.000032768,,,0.266666667,0,"Oct 8, 2024 8:00:06 PM","Oct 8, 2024 8:02:06 PM","Nov 8, 2024 7:02:02 PM",08-Oct-2024
Trane Technologies,Undefined,igrsnmnwh001.ad.corp.global,Veritas NetBackup,laxeu37d-bu1,laxeu37d-bu1,,Full Backup,/.secure,Success,0,1642454,0.000032768,,,0.275862069,2,"Oct 3, 2024 9:00:06 PM","Oct 3, 2024 9:02:02 PM","Nov 3, 2024 8:01:56 PM",03-Oct-2024
Trane Technologies,Undefined,igrsnmnwh001.ad.corp.global,Veritas NetBackup,laxeu37d-bu1,laxeu37d-bu1,,Full Backup,/.secure<br />/.sw<br />/API<br />/SYMCLI<br />/b10<br />/b20<br />/bin<br />/cdrom<br />/csi<br />/depot<br />/dev<br />/etc<br />/home<br />/lbin<br />/lib<br />/lost+found<br />/ltspd<br />/mnt<br />/opt<br />/oraDR<br />/oraarch<br />/oraarch2<br />/orawork<br />/orawork1<br />/root<br />/sanmig<br />/sbin<br />/stand<br />/tcb<br />/tlrhome<br />/tmp<br />/tmp_mnt<br />/transition<br />/u01<br />/u02<br />/u03<br />/u10<br />/u20<br />/u30<br />/uo1<br />/upg<br />/usr<br />/var<br />/w01<br />/wklax<br />/wkpbl,Success,0,1642027,0,,,0,0,"Oct 1, 2024 8:00:00 PM","Oct 1, 2024 8:01:54 PM","Nov 1, 2024 8:00:06 PM",01-Oct-2024
Trane Technologies,Undefined,igrsnmnwh001.ad.corp.global,Veritas NetBackup,laxeu37d-bu1,laxeu37d-bu1,,Full Backup,/.secure<br />/.sw<br />/API<br />/SYMCLI<br />/b10<br />/b20<br />/bin<br />/cdrom<br />/csi<br />/depot<br />/dev<br />/etc<br />/home<br />/lbin<br />/lib<br />/lost+found<br />/ltspd<br />/mnt<br />/opt<br />/oraDR<br />/oraarch<br />/oraarch2<br />/orawork<br />/orawork1<br />/root<br />/sanmig<br />/sbin<br />/stand<br />/tcb<br />/tlrhome<br />/tmp<br />/tmp_mnt<br />/transition<br />/u01<br />/u02<br />/u03<br />/u10<br />/u20<br />/u30<br />/uo1<br />/upg<br />/usr<br />/var<br />/w01<br />/wklax<br />/wkpbl,Success,0,1642181,0,,,0,0,"Oct 2, 2024 8:00:00 PM","Oct 2, 2024 8:01:54 PM","Nov 2, 2024 8:00:06 PM",02-Oct-2024
Trane Technologies,Undefined,igrsnmnwh001.ad.corp.global,Veritas NetBackup,laxeu37d-bu1,laxeu37d-bu1,,Full Backup,/.secure<br />/.sw<br />/API<br />/SYMCLI<br />/b10<br />/b20<br />/bin<br />/cdrom<br />/csi<br />/depot<br />/dev<br />/etc<br />/home<br />/lbin<br />/lib<br />/lost+found<br />/ltspd<br />/mnt<br />/opt<br />/oraDR<br />/oraarch<br />/oraarch2<br />/orawork<br />/orawork1<br />/root<br />/sanmig<br />/sbin<br />/stand<br />/tcb<br />/tlrhome<br />/tmp<br />/tmp_mnt<br />/transition<br />/u01<br />/u02<br />/u03<br />/u10<br />/u20<br />/u30<br />/uo1<br />/upg<br />/usr<br />/var<br />/w01<br />/wklax<br />/wkpbl,Success,0,1642351,0,,,0,0,"Oct 3, 2024 9:00:00 PM","Oct 3, 2024 9:19:46 PM","Nov 3, 2024 8:00:06 PM",03-Oct-2024
Trane Technologies,Undefined,igrsnmnwh001.ad.corp.global,Veritas NetBackup,laxeu37d-bu1,laxeu37d-bu1,,Full Backup,/.secure<br />/.sw<br />/API<br />/SYMCLI<br />/b10<br />/b20<br />/bin<br />/cdrom<br />/csi<br />/depot<br />/dev<br />/etc<br />/home<br />/lbin<br />/lib<br />/lost+found<br />/ltspd<br />/mnt<br />/opt<br />/oraDR<br />/oraarch<br />/oraarch2<br />/orawork<br />/orawork1<br />/root<br />/sanmig<br />/sbin<br />/stand<br />/tcb<br />/tlrhome<br />/tmp<br />/tmp_mnt<br />/transition<br />/u01<br />/u02<br />/u03<br />/u10<br />/u20<br />/u30<br />/uo1<br />/upg<br />/usr<br />/var<br />/w01<br />/wklax<br />/wkpbl,Success,0,1642509,0,,,0,0,"Oct 4, 2024 8:00:00 PM","Oct 4, 2024 8:01:54 PM","Nov 4, 2024 7:00:06 PM",04-Oct-2024
Trane Technologies,Undefined,igrsnmnwh001.ad.corp.global,Veritas NetBackup,laxeu37d-bu1,laxeu37d-bu1,,Full Backup,/.secure<br />/.sw<br />/API<br />/SYMCLI<br />/b10<br />/b20<br />/bin<br />/cdrom<br />/csi<br />/depot<br />/dev<br />/etc<br />/home<br />/lbin<br />/lib<br />/lost+found<br />/ltspd<br />/mnt<br />/opt<br />/oraDR<br />/oraarch<br />/oraarch2<br />/orawork<br />/orawork1<br />/root<br />/sanmig<br />/sbin<br />/stand<br />/tcb<br />/tlrhome<br />/tmp<br />/tmp_mnt<br />/transition<br />/u01<br />/u02<br />/u03<br />/u10<br />/u20<br />/u30<br />/uo1<br />/upg<br />/usr<br />/var<br />/w01<br />/wklax<br />/wkpbl,Success,0,1642661,0,,,0,0,"Oct 5, 2024 8:00:00 PM","Oct 5, 2024 8:01:56 PM","Nov 5, 2024 7:00:06 PM",05-Oct-2024
